id,cell_lines,drug,label
7368,SIDM00403,IPA-3,1
7369,SIDM01051,IPA-3,1
7370,SIDM00448,IPA-3,1
7371,SIDM01059,IPA-3,1
7372,SIDM00867,IPA-3,1
7373,SIDM00227,IPA-3,1
7374,SIDM00416,IPA-3,1
7375,SIDM00479,IPA-3,1
7376,SIDM01062,IPA-3,1
7377,SIDM00994,IPA-3,1
7378,SIDM00993,IPA-3,1
7379,SIDM00450,IPA-3,1
7380,SIDM00333,IPA-3,1
7381,SIDM00999,IPA-3,1
7382,SIDM00461,IPA-3,1
7383,SIDM00953,IPA-3,1
7384,SIDM00097,IPA-3,1
7385,SIDM00828,IPA-3,1
7386,SIDM00308,IPA-3,1
7387,SIDM00829,IPA-3,1
7388,SIDM00342,IPA-3,1
7389,SIDM00420,IPA-3,1
7390,SIDM00388,IPA-3,1
7391,SIDM00336,IPA-3,1
7392,SIDM01027,IPA-3,1
7393,SIDM00428,IPA-3,1
7394,SIDM00453,IPA-3,1
7395,SIDM00988,IPA-3,1
7396,SIDM00426,IPA-3,1
7397,SIDM00515,IPA-3,1
7398,SIDM01176,IPA-3,1
7399,SIDM00949,IPA-3,1
7400,SIDM00932,IPA-3,1
7401,SIDM01023,IPA-3,1
7402,SIDM00434,IPA-3,1
7403,SIDM00457,IPA-3,1
7404,SIDM00981,IPA-3,1
7405,SIDM00946,IPA-3,1
7406,SIDM00284,IPA-3,1
7407,SIDM00308,Idelalisib,1
7408,SIDM00789,Idelalisib,1
7409,SIDM00932,Idelalisib,1
7410,SIDM00877,Idelalisib,1
7411,SIDM00406,Idelalisib,1
7412,SIDM01064,Idelalisib,1
7413,SIDM00512,Idelalisib,1
7414,SIDM00628,Idelalisib,1
7415,SIDM00146,Idelalisib,1
7416,SIDM01012,Idelalisib,1
7417,SIDM01172,Idelalisib,1
7418,SIDM00941,Idelalisib,1
7419,SIDM01111,Idelalisib,1
7420,SIDM00953,Idelalisib,1
7421,SIDM00580,Idelalisib,1
7422,SIDM01089,Idelalisib,1
7423,SIDM00416,Idelalisib,1
7424,SIDM00946,Idelalisib,1
7425,SIDM00285,Idelalisib,1
7426,SIDM00934,Idelalisib,1
7427,SIDM01031,Idelalisib,1
7428,SIDM01001,Idelalisib,1
7429,SIDM01179,Idelalisib,1
7430,SIDM01060,Idelalisib,1
7431,SIDM00391,Idelalisib,1
7432,SIDM01131,Idelalisib,1
7433,SIDM01019,Idelalisib,1
7434,SIDM01026,Idelalisib,1
7435,SIDM00388,Idelalisib,1
7436,SIDM00886,Idelalisib,1
7437,SIDM01002,Idelalisib,1
7438,SIDM00526,Idelalisib,1
7439,SIDM01025,Idelalisib,1
7440,SIDM00403,Idelalisib,1
7441,SIDM01020,Idelalisib,1
7442,SIDM00407,Idelalisib,1
7443,SIDM00860,Idelalisib,1
7444,SIDM00641,Idelalisib,1
7445,SIDM00335,Idelalisib,1
7446,SIDM00483,Idelalisib,1
7447,SIDM00829,Idelalisib,1
7448,SIDM00441,Idelalisib,1
7449,SIDM00931,Idelalisib,1
7450,SIDM00442,Idelalisib,1
7451,SIDM00332,Idelalisib,1
7452,SIDM00963,Idelalisib,1
7453,SIDM00995,Idelalisib,1
7454,SIDM00807,Idelalisib,1
7455,SIDM00227,Idelalisib,1
7456,SIDM00957,Idelalisib,1
7457,SIDM00657,Idelalisib,1
7458,SIDM00983,Idelalisib,1
7459,SIDM00982,Idelalisib,1
7460,SIDM01062,Idelalisib,1
7461,SIDM00450,Idelalisib,1
7462,SIDM00832,Idelalisib,1
7463,SIDM00903,Idelalisib,1
7464,SIDM01085,Idelalisib,1
7465,SIDM00943,Idelalisib,1
7466,SIDM00420,Idelalisib,1
7467,SIDM00661,Idelalisib,1
7468,SIDM01042,Idelalisib,1
7469,SIDM01067,Idelalisib,1
7470,SIDM00124,Imatinib,1
7471,SIDM01248,Imatinib,1
7472,SIDM00431,Imatinib,1
7473,SIDM00526,Imatinib,1
7474,SIDM00461,Imatinib,1
7475,SIDM00791,Imatinib,1
7476,SIDM00437,Imatinib,1
7477,SIDM01015,Imatinib,1
7478,SIDM00463,Ispinesib Mesylate,1
7479,SIDM00907,Ispinesib Mesylate,1
7480,SIDM01019,Ispinesib Mesylate,1
7481,SIDM00594,Ispinesib Mesylate,1
7482,SIDM00951,Ispinesib Mesylate,1
7483,SIDM01218,Ispinesib Mesylate,1
7484,SIDM01045,Ispinesib Mesylate,1
7485,SIDM00934,Ispinesib Mesylate,1
7486,SIDM00146,Ispinesib Mesylate,1
7487,SIDM00867,Ispinesib Mesylate,1
7488,SIDM01051,Ispinesib Mesylate,1
7489,SIDM00404,Ispinesib Mesylate,1
7490,SIDM00420,Ispinesib Mesylate,1
7491,SIDM00628,Ispinesib Mesylate,1
7492,SIDM00441,Ispinesib Mesylate,1
7493,SIDM00434,Ispinesib Mesylate,1
7494,SIDM00641,Ispinesib Mesylate,1
7495,SIDM00287,Ispinesib Mesylate,1
7496,SIDM01248,Ispinesib Mesylate,1
7497,SIDM00807,Ispinesib Mesylate,1
7498,SIDM00335,Ispinesib Mesylate,1
7499,SIDM00121,Ispinesib Mesylate,1
7500,SIDM00785,Ispinesib Mesylate,1
7501,SIDM00429,Ispinesib Mesylate,1
7502,SIDM01004,Ispinesib Mesylate,1
7503,SIDM00671,Ispinesib Mesylate,1
7504,SIDM00443,Ispinesib Mesylate,1
7505,SIDM01058,Ispinesib Mesylate,1
7506,SIDM00980,Ispinesib Mesylate,1
7507,SIDM00407,Ispinesib Mesylate,1
7508,SIDM00447,Ispinesib Mesylate,1
7509,SIDM00391,Ispinesib Mesylate,1
7510,SIDM00990,Ispinesib Mesylate,1
7511,SIDM00343,Ispinesib Mesylate,1
7512,SIDM00450,Ispinesib Mesylate,1
7513,SIDM00462,Ispinesib Mesylate,1
7514,SIDM00783,Ispinesib Mesylate,1
7515,SIDM00961,Ispinesib Mesylate,1
7516,SIDM00986,Ispinesib Mesylate,1
7517,SIDM00340,Ispinesib Mesylate,1
7518,SIDM01005,Ispinesib Mesylate,1
7519,SIDM01071,Ispinesib Mesylate,1
7520,SIDM01020,Ispinesib Mesylate,1
7521,SIDM01059,Ispinesib Mesylate,1
7522,SIDM00337,Ispinesib Mesylate,1
7523,SIDM00995,Ispinesib Mesylate,1
7524,SIDM00580,Ispinesib Mesylate,1
7525,SIDM00341,Ispinesib Mesylate,1
7526,SIDM00499,Ispinesib Mesylate,1
7527,SIDM01089,Ispinesib Mesylate,1
7528,SIDM01062,Ispinesib Mesylate,1
7529,SIDM00933,Ispinesib Mesylate,1
7530,SIDM01052,Ispinesib Mesylate,1
7531,SIDM00983,Ispinesib Mesylate,1
7532,SIDM00954,Ispinesib Mesylate,1
7533,SIDM01073,Ispinesib Mesylate,1
7534,SIDM00706,Ispinesib Mesylate,1
7535,SIDM01042,Ispinesib Mesylate,1
7536,SIDM00985,Ispinesib Mesylate,1
7537,SIDM00336,Ispinesib Mesylate,1
7538,SIDM00903,JNJ38877605,1
7539,SIDM00313,JNJ38877605,1
7540,SIDM00388,JNJ38877605,1
7541,SIDM01015,JNJ38877605,1
7542,SIDM00434,JNJ38877605,1
7543,SIDM00272,JNJ38877605,1
7544,SIDM01179,JNJ38877605,1
7545,SIDM00929,JNJ38877605,1
7546,SIDM01013,JNJ38877605,1
7547,SIDM00981,JNJ38877605,1
7548,SIDM00632,JNJ38877605,1
7549,SIDM00387,JNJ38877605,1
7550,SIDM01218,JNJ38877605,1
7551,SIDM00124,JNJ38877605,1
7552,SIDM00936,JNJ38877605,1
7553,SIDM01052,JNJ38877605,1
7554,SIDM01020,JNJ38877605,1
7555,SIDM00828,JNJ38877605,1
7556,SIDM00526,JNJ38877605,1
7557,SIDM00934,JNJ38877605,1
7558,SIDM00443,JNJ38877605,1
7559,SIDM00346,JNJ38877605,1
7560,SIDM00289,JNJ38877605,1
7561,SIDM00458,JNJ38877605,1
7562,SIDM01058,JNJ38877605,1
7563,SIDM00927,JNJ38877605,1
7564,SIDM00329,JNJ38877605,1
7565,SIDM00433,JNJ38877605,1
7566,SIDM01131,JNJ38877605,1
7567,SIDM00337,JNJ38877605,1
7568,SIDM01089,JNJ38877605,1
7569,SIDM01027,JNJ38877605,1
7570,SIDM00287,JNJ38877605,1
7571,SIDM00389,JNJ38877605,1
7572,SIDM00335,JNJ38877605,1
7573,SIDM01059,JNJ38877605,1
7574,SIDM01154,JNJ38877605,1
7575,SIDM00963,JNJ38877605,1
7576,SIDM00431,JNJ38877605,1
7577,SIDM00422,JNJ38877605,1
7578,SIDM00983,JNJ38877605,1
7579,SIDM00121,JNJ38877605,1
7580,SIDM00951,JNJ38877605,1
7581,SIDM01073,JNJ38877605,1
7582,SIDM00896,JNJ38877605,1
7583,SIDM00988,JNJ38877605,1
7584,SIDM01086,JNJ38877605,1
7585,SIDM01023,JNJ38877605,1
7586,SIDM00120,JNJ38877605,1
7587,SIDM00948,JNJ38877605,1
7588,SIDM01111,JNK Inhibitor VIII,1
7589,SIDM01059,JNK Inhibitor VIII,1
7590,SIDM00499,JNK Inhibitor VIII,1
7591,SIDM00866,JNK Inhibitor VIII,1
7592,SIDM01055,JNK Inhibitor VIII,1
7593,SIDM01032,JNK Inhibitor VIII,1
7594,SIDM00458,JNK Inhibitor VIII,1
7595,SIDM01033,JNK Inhibitor VIII,1
7596,SIDM00810,JNK Inhibitor VIII,1
7597,SIDM00346,JNK Inhibitor VIII,1
7598,SIDM00479,JNK Inhibitor VIII,1
7599,SIDM00438,JNK Inhibitor VIII,1
7600,SIDM00401,JNK Inhibitor VIII,1
7601,SIDM00829,JNK Inhibitor VIII,1
7602,SIDM00417,JNK Inhibitor VIII,1
7603,SIDM00407,JNK Inhibitor VIII,1
7604,SIDM00334,JNK Inhibitor VIII,1
7605,SIDM01070,JNK Inhibitor VIII,1
7606,SIDM00462,JNK Inhibitor VIII,1
7607,SIDM01064,JNK Inhibitor VIII,1
7608,SIDM01087,JNK Inhibitor VIII,1
7609,SIDM01089,JNK Inhibitor VIII,1
7610,SIDM00335,JNK Inhibitor VIII,1
7611,SIDM01031,JNK Inhibitor VIII,1
7612,SIDM00931,JNK Inhibitor VIII,1
7613,SIDM00415,JNK Inhibitor VIII,1
7614,SIDM01023,JNK Inhibitor VIII,1
7615,SIDM00886,JNK Inhibitor VIII,1
7616,SIDM01029,JNK Inhibitor VIII,1
7617,SIDM00410,JNK Inhibitor VIII,1
7618,SIDM00949,JNK Inhibitor VIII,1
7619,SIDM00789,JNK Inhibitor VIII,1
7620,SIDM00927,JNK Inhibitor VIII,1
7621,SIDM00145,JNK Inhibitor VIII,1
7622,SIDM01003,JNK Inhibitor VIII,1
7623,SIDM00980,JNK Inhibitor VIII,1
7624,SIDM01179,JNK Inhibitor VIII,1
7625,SIDM00433,JNK Inhibitor VIII,1
7626,SIDM01047,JNK Inhibitor VIII,1
7627,SIDM00329,JNK Inhibitor VIII,1
7628,SIDM01002,JNK Inhibitor VIII,1
7629,SIDM00454,JNK Inhibitor VIII,1
7630,SIDM00671,JNK Inhibitor VIII,1
7631,SIDM00441,JNK Inhibitor VIII,1
7632,SIDM00483,JNK Inhibitor VIII,1
7633,SIDM01027,JNK Inhibitor VIII,1
7634,SIDM00340,JNK Inhibitor VIII,1
7635,SIDM01048,JNK Inhibitor VIII,1
7636,SIDM00963,JNK Inhibitor VIII,1
7637,SIDM00451,JNK Inhibitor VIII,1
7638,SIDM00287,JNK Inhibitor VIII,1
7639,SIDM00706,JNK Inhibitor VIII,1
7640,SIDM00437,JNK-9L,1
7641,SIDM01003,JNK-9L,1
7642,SIDM01048,JNK-9L,1
7643,SIDM01154,JNK-9L,1
7644,SIDM00661,JNK-9L,1
7645,SIDM00413,JNK-9L,1
7646,SIDM00312,JNK-9L,1
7647,SIDM00287,JNK-9L,1
7648,SIDM00964,JNK-9L,1
7649,SIDM00447,JNK-9L,1
7650,SIDM01031,JNK-9L,1
7651,SIDM00417,JNK-9L,1
7652,SIDM00336,JNK-9L,1
7653,SIDM00313,JNK-9L,1
7654,SIDM00706,JNK-9L,1
7655,SIDM00450,JNK-9L,1
7656,SIDM00999,JNK-9L,1
7657,SIDM00944,JNK-9L,1
7658,SIDM00461,JNK-9L,1
7659,SIDM00671,JNK-9L,1
7660,SIDM01057,JNK-9L,1
7661,SIDM00344,JNK-9L,1
7662,SIDM00981,JNK-9L,1
7663,SIDM00429,JNK-9L,1
7664,SIDM01012,JNK-9L,1
7665,SIDM00346,JNK-9L,1
7666,SIDM00832,JNK-9L,1
7667,SIDM00342,JNK-9L,1
7668,SIDM00986,JNK-9L,1
7669,SIDM00120,JNK-9L,1
7670,SIDM00088,JNK-9L,1
7671,SIDM01056,JNK-9L,1
7672,SIDM00942,JNK-9L,1
7673,SIDM01034,JNK-9L,1
7674,SIDM00951,JNK-9L,1
7675,SIDM00428,JNK-9L,1
7676,SIDM00594,JNK-9L,1
7677,SIDM00900,JNK-9L,1
7678,SIDM00330,JNK-9L,1
7679,SIDM00396,JNK-9L,1
7680,SIDM00407,JNK-9L,1
7681,SIDM00783,JNK-9L,1
7682,SIDM01033,JNK-9L,1
7683,SIDM00936,JNK-9L,1
7684,SIDM00335,JNK-9L,1
7685,SIDM01076,JNK-9L,1
7686,SIDM00828,JNK-9L,1
7687,SIDM00934,JNK-9L,1
7688,SIDM01110,JNK-9L,1
7689,SIDM00479,JNK-9L,1
7690,SIDM00987,JNK-9L,1
7691,SIDM00387,JNK-9L,1
7692,SIDM00953,JNK-9L,1
7693,SIDM01027,JNK-9L,1
7694,SIDM01068,JNK-9L,1
7695,SIDM00448,JNK-9L,1
7696,SIDM00993,JNK-9L,1
7697,SIDM00421,JNK-9L,1
7698,SIDM01176,JNK-9L,1
7699,SIDM00785,JNK-9L,1
7700,SIDM00903,JNK-9L,1
7701,SIDM00950,JNK-9L,1
7702,SIDM00455,JNK-9L,1
7703,SIDM00410,JQ1,1
7704,SIDM00338,JQ1,1
7705,SIDM00447,JQ1,1
7706,SIDM00422,JQ1,1
7707,SIDM00431,JQ1,1
7708,SIDM00499,JQ1,1
7709,SIDM00428,JQ1,1
7710,SIDM00136,JQ1,1
7711,SIDM00087,JQ1,1
7712,SIDM00657,JQ1,1
7713,SIDM00895,JQ1,1
7714,SIDM00947,JQ1,1
7715,SIDM00949,JQ1,1
7716,SIDM01001,JQ1,1
7717,SIDM00449,JQ1,1
7718,SIDM00289,JQ1,1
7719,SIDM00985,JQ1,1
7720,SIDM00936,JQ1,1
7721,SIDM00327,JQ1,1
7722,SIDM00477,JQ1,1
7723,SIDM00988,JQ1,1
7724,SIDM00934,JQ1,1
7725,SIDM00412,JQ1,1
7726,SIDM00460,JQ1,1
7727,SIDM01020,JQ1,1
7728,SIDM00942,JQ1,1
7729,SIDM00990,JQ1,1
7730,SIDM01019,JQ1,1
7731,SIDM01030,JQ1,1
7732,SIDM00437,JQ1,1
7733,SIDM00424,JQ1,1
7734,SIDM00798,JQ1,1
7735,SIDM00458,JQ1,1
7736,SIDM01049,JQ1,1
7737,SIDM01040,JQ1,1
7738,SIDM01019,JQ1,1
7739,SIDM00333,JQ1,1
7740,SIDM00335,JQ1,1
7741,SIDM00962,JQ1,1
7742,SIDM00088,JQ1,1
7743,SIDM00810,JQ1,1
7744,SIDM01028,JQ1,1
7745,SIDM01026,JQ1,1
7746,SIDM00983,JQ1,1
7747,SIDM01025,JQ1,1
7748,SIDM00963,JQ1,1
7749,SIDM00661,JQ1,1
7750,SIDM00407,JQ1,1
7751,SIDM00284,JQ1,1
7752,SIDM01066,JQ1,1
7753,SIDM00337,JQ1,1
7754,SIDM00933,JQ1,1
7755,SIDM00952,JQ1,1
7756,SIDM00957,JQ1,1
7757,SIDM00434,JQ1,1
7758,SIDM00441,JQ1,1
7759,SIDM01042,JQ1,1
7760,SIDM00985,JQ1,1
7761,SIDM00403,JQ1,1
7762,SIDM00940,JQ1,1
7763,SIDM00997,JQ1,1
7764,SIDM00461,JQ1,1
7765,SIDM01015,JQ1,1
7766,SIDM00446,JQ1,1
7767,SIDM00394,JQ1,1
7768,SIDM00937,JQ1,1
7769,SIDM00434,JQ1,1
7770,SIDM00706,JQ1,1
7771,SIDM00421,JQ1,1
7772,SIDM00938,JQ1,1
7773,SIDM00671,JQ1,1
7774,SIDM01032,JQ1,1
7775,SIDM00927,JQ1,1
7776,SIDM01111,JQ1,1
7777,SIDM01087,JQ1,1
7778,SIDM00988,JW-7-24-1,1
7779,SIDM00411,JW-7-24-1,1
7780,SIDM01045,JW-7-24-1,1
7781,SIDM00982,JW-7-24-1,1
7782,SIDM00391,JW-7-24-1,1
7783,SIDM00900,JW-7-24-1,1
7784,SIDM01085,JW-7-24-1,1
7785,SIDM01019,JW-7-24-1,1
7786,SIDM00272,JW-7-24-1,1
7787,SIDM00943,JW-7-24-1,1
7788,SIDM00333,JW-7-24-1,1
7789,SIDM00345,JW-7-24-1,1
7790,SIDM00433,JW-7-24-1,1
7791,SIDM00785,JW-7-24-1,1
7792,SIDM01023,JW-7-24-1,1
7793,SIDM01058,JW-7-24-1,1
7794,SIDM00338,JW-7-24-1,1
7795,SIDM00087,JW-7-24-1,1
7796,SIDM00405,JW-7-24-1,1
7797,SIDM01042,JW-7-24-1,1
7798,SIDM00657,JW-7-24-1,1
7799,SIDM01062,JW-7-24-1,1
7800,SIDM01003,JW-7-24-1,1
7801,SIDM01064,JW-7-24-1,1
7802,SIDM01057,JW-7-24-1,1
7803,SIDM01025,JW-7-24-1,1
7804,SIDM00417,JW-7-24-1,1
7805,SIDM01029,JW-7-24-1,1
7806,SIDM00088,JW-7-24-1,1
7807,SIDM01026,JW-7-24-1,1
7808,SIDM00420,JW-7-24-1,1
7809,SIDM00980,JW-7-24-1,1
7810,SIDM00946,JW-7-24-1,1
7811,SIDM01055,JW-7-24-1,1
7812,SIDM01059,JW-7-24-1,1
7813,SIDM01047,JW-7-24-1,1
7814,SIDM00479,JW-7-24-1,1
7815,SIDM00404,JW-7-24-1,1
7816,SIDM00949,JW-7-24-1,1
7817,SIDM00447,JW-7-24-1,1
7818,SIDM00997,JW-7-24-1,1
7819,SIDM00798,JW-7-24-1,1
7820,SIDM01067,JW-7-24-1,1
7821,SIDM01191,JW-7-24-1,1
7822,SIDM00986,JW-7-24-1,1
7823,SIDM01030,JW-7-24-1,1
7824,SIDM00434,JW-7-24-1,1
7825,SIDM01051,JW-7-24-1,1
7826,SIDM00401,JW-7-24-1,1
7827,SIDM00341,JW-7-24-1,1
7828,SIDM00429,JW-7-24-1,1
7829,SIDM01071,JW-7-24-1,1
7830,SIDM00983,JW-7-24-1,1
7831,SIDM01024,JW-7-24-1,1
7832,SIDM00346,JW-7-24-1,1
7833,SIDM00950,JW-7-24-1,1
7834,SIDM01131,JW-7-24-1,1
7835,SIDM00329,JW-7-52-1,1
7836,SIDM00287,JW-7-52-1,1
7837,SIDM00877,JW-7-52-1,1
7838,SIDM01048,JW-7-52-1,1
7839,SIDM00327,JW-7-52-1,1
7840,SIDM00637,JW-7-52-1,1
7841,SIDM00388,JW-7-52-1,1
7842,SIDM00396,JW-7-52-1,1
7843,SIDM00330,JW-7-52-1,1
7844,SIDM00661,JW-7-52-1,1
7845,SIDM00431,JW-7-52-1,1
7846,SIDM00896,JW-7-52-1,1
7847,SIDM01058,JW-7-52-1,1
7848,SIDM00405,JW-7-52-1,1
7849,SIDM01019,JW-7-52-1,1
7850,SIDM01057,JW-7-52-1,1
7851,SIDM00953,JW-7-52-1,1
7852,SIDM00423,JW-7-52-1,1
7853,SIDM00342,JW-7-52-1,1
7854,SIDM00424,JW-7-52-1,1
7855,SIDM00419,JW-7-52-1,1
7856,SIDM00829,JW-7-52-1,1
7857,SIDM00407,JW-7-52-1,1
7858,SIDM00395,JW-7-52-1,1
7859,SIDM01018,JW-7-52-1,1
7860,SIDM00391,JW-7-52-1,1
7861,SIDM01036,JW-7-52-1,1
7862,SIDM00413,JW-7-52-1,1
7863,SIDM00954,JW-7-52-1,1
7864,SIDM01049,JW-7-52-1,1
7865,SIDM00798,KIN001-042,1
7866,SIDM00429,KIN001-042,1
7867,SIDM00895,KIN001-042,1
7868,SIDM00386,KIN001-042,1
7869,SIDM00148,KIN001-042,1
7870,SIDM01013,KIN001-042,1
7871,SIDM00345,KIN001-042,1
7872,SIDM00391,KIN001-042,1
7873,SIDM00993,KIN001-042,1
7874,SIDM01019,KIN001-042,1
7875,SIDM00483,KIN001-042,1
7876,SIDM00907,KIN001-042,1
7877,SIDM01030,KIN001-042,1
7878,SIDM00333,KIN001-042,1
7879,SIDM01033,KIN001-042,1
7880,SIDM00953,KIN001-042,1
7881,SIDM01066,KIN001-042,1
7882,SIDM00422,KIN001-042,1
7883,SIDM01082,KIN001-042,1
7884,SIDM00448,KIN001-042,1
7885,SIDM00380,KIN001-042,1
7886,SIDM01111,KIN001-042,1
7887,SIDM00421,KIN001-042,1
7888,SIDM00932,KIN001-042,1
7889,SIDM01012,KIN001-042,1
7890,SIDM01069,KIN001-042,1
7891,SIDM00807,KIN001-042,1
7892,SIDM01064,KIN001-042,1
7893,SIDM00661,KIN001-042,1
7894,SIDM01103,KIN001-042,1
7895,SIDM00954,KIN001-042,1
7896,SIDM00930,KIN001-042,1
7897,SIDM01073,KIN001-042,1
7898,SIDM01068,KIN001-042,1
7899,SIDM00903,KIN001-042,1
7900,SIDM00927,KIN001-042,1
7901,SIDM00332,KIN001-042,1
7902,SIDM00396,KIN001-042,1
7903,SIDM01051,KIN001-042,1
7904,SIDM01131,KIN001-042,1
7905,SIDM01060,KIN001-042,1
7906,SIDM00985,KIN001-042,1
7907,SIDM00867,KIN001-042,1
7908,SIDM01055,KIN001-042,1
7909,SIDM01048,KIN001-042,1
7910,SIDM00450,KIN001-042,1
7911,SIDM01176,KIN001-042,1
7912,SIDM00337,KIN001-042,1
7913,SIDM00938,KIN001-042,1
7914,SIDM01032,KIN001-042,1
7915,SIDM00416,KIN001-042,1
7916,SIDM00420,KIN001-042,1
7917,SIDM00944,KIN001-042,1
7918,SIDM00330,KIN001-042,1
7919,SIDM00419,KIN001-042,1
7920,SIDM00428,KIN001-042,1
7921,SIDM00428,KIN001-244,1
7922,SIDM01057,KIN001-244,1
7923,SIDM01020,KIN001-244,1
7924,SIDM00907,KIN001-244,1
7925,SIDM01110,KIN001-244,1
7926,SIDM00671,KIN001-244,1
7927,SIDM01048,KIN001-244,1
7928,SIDM01059,KIN001-244,1
7929,SIDM01023,KIN001-244,1
7930,SIDM00989,KIN001-244,1
7931,SIDM01055,KIN001-244,1
7932,SIDM00941,KIN001-244,1
7933,SIDM00961,KIN001-244,1
7934,SIDM00990,KIN001-244,1
7935,SIDM00479,KIN001-244,1
7936,SIDM00339,KIN001-244,1
7937,SIDM00341,KIN001-244,1
7938,SIDM01107,KIN001-244,1
7939,SIDM00937,KIN001-244,1
7940,SIDM01051,KIN001-244,1
7941,SIDM00406,KIN001-244,1
7942,SIDM01089,KIN001-244,1
7943,SIDM01131,KIN001-244,1
7944,SIDM00458,KIN001-244,1
7945,SIDM00327,KIN001-244,1
7946,SIDM00441,KIN001-244,1
7947,SIDM00438,KIN001-244,1
7948,SIDM01085,KIN001-244,1
7949,SIDM00930,KIN001-244,1
7950,SIDM00451,KIN001-244,1
7951,SIDM00333,KIN001-244,1
7952,SIDM01001,KIN001-244,1
7953,SIDM00829,KIN001-244,1
7954,SIDM00944,KIN001-244,1
7955,SIDM01036,KIN001-244,1
7956,SIDM00932,KIN001-244,1
7957,SIDM00783,KIN001-244,1
7958,SIDM01060,KIN001-244,1
7959,SIDM00641,KIN001-244,1
7960,SIDM00421,KIN001-244,1
7961,SIDM00594,KIN001-244,1
7962,SIDM01052,KIN001-244,1
7963,SIDM00247,KIN001-244,1
7964,SIDM00395,KIN001-244,1
7965,SIDM00877,KIN001-244,1
7966,SIDM00982,KIN001-244,1
7967,SIDM00927,KIN001-244,1
7968,SIDM00336,KIN001-244,1
7969,SIDM00412,KIN001-244,1
7970,SIDM00448,KIN001-244,1
7971,SIDM00900,KIN001-244,1
7972,SIDM01045,KIN001-244,1
7973,SIDM00344,KIN001-244,1
7974,SIDM00391,KIN001-244,1
7975,SIDM01071,KIN001-260,1
7976,SIDM00953,KIN001-260,1
7977,SIDM00404,KIN001-260,1
7978,SIDM00386,KIN001-260,1
7979,SIDM00344,KIN001-260,1
7980,SIDM00405,KIN001-260,1
7981,SIDM00896,KIN001-260,1
7982,SIDM00791,KIN001-260,1
7983,SIDM00995,KIN001-260,1
7984,SIDM00946,KIN001-260,1
7985,SIDM00930,KIN001-260,1
7986,SIDM00124,KIN001-260,1
7987,SIDM00339,KIN001-260,1
7988,SIDM01025,KIN001-260,1
7989,SIDM00988,KIN001-260,1
7990,SIDM00136,KIN001-260,1
7991,SIDM00088,KIN001-260,1
7992,SIDM00479,KIN001-260,1
7993,SIDM00458,KIN001-260,1
7994,SIDM00463,KIN001-260,1
7995,SIDM00990,KIN001-260,1
7996,SIDM00942,KIN001-260,1
7997,SIDM00312,KIN001-260,1
7998,SIDM01103,KIN001-260,1
7999,SIDM01179,KIN001-260,1
8000,SIDM00441,KIN001-260,1
8001,SIDM00338,KIN001-260,1
8002,SIDM01048,KIN001-260,1
8003,SIDM00327,KIN001-260,1
8004,SIDM00332,KIN001-260,1
8005,SIDM01131,KIN001-260,1
8006,SIDM01089,KIN001-260,1
8007,SIDM00391,KIN001-260,1
8008,SIDM00403,KIN001-260,1
8009,SIDM01009,KIN001-260,1
8010,SIDM01023,KIN001-260,1
8011,SIDM00406,KIN001-260,1
8012,SIDM00927,KIN001-260,1
8013,SIDM00961,KIN001-260,1
8014,SIDM01062,KIN001-260,1
8015,SIDM00993,KIN001-260,1
8016,SIDM01004,KIN001-260,1
8017,SIDM00628,KIN001-260,1
8018,SIDM00828,KIN001-260,1
8019,SIDM00950,KIN001-260,1
8020,SIDM00442,KIN001-260,1
8021,SIDM00996,KIN001-260,1
8022,SIDM00949,KIN001-260,1
8023,SIDM00412,KIN001-260,1
8024,SIDM00345,KIN001-260,1
8025,SIDM00789,KIN001-260,1
8026,SIDM00343,KIN001-260,1
8027,SIDM01067,KIN001-260,1
8028,SIDM00867,KIN001-260,1
8029,SIDM00287,KIN001-260,1
8030,SIDM00987,KIN001-260,1
8031,SIDM00460,KIN001-260,1
8032,SIDM00420,KIN001-260,1
8033,SIDM00313,KIN001-260,1
8034,SIDM01043,KIN001-260,1
8035,SIDM00937,KIN001-260,1
8036,SIDM01020,KIN001-260,1
8037,SIDM01036,KIN001-260,1
8038,SIDM00943,KIN001-260,1
8039,SIDM00272,KIN001-260,1
8040,SIDM00422,KIN001-260,1
8041,SIDM01040,KIN001-260,1
8042,SIDM01058,KIN001-260,1
8043,SIDM00338,KIN001-266,1
8044,SIDM00386,KIN001-266,1
8045,SIDM00410,KIN001-266,1
8046,SIDM00942,KIN001-266,1
8047,SIDM01015,KIN001-266,1
8048,SIDM00392,KIN001-266,1
8049,SIDM00308,KIN001-266,1
8050,SIDM01110,KIN001-266,1
8051,SIDM00394,KIN001-266,1
8052,SIDM01073,KIN001-266,1
8053,SIDM00954,KIN001-266,1
8054,SIDM01048,KIN001-266,1
8055,SIDM01087,KIN001-266,1
8056,SIDM01002,KIN001-266,1
8057,SIDM00455,KIN001-266,1
8058,SIDM01045,KIN001-266,1
8059,SIDM00706,KIN001-266,1
8060,SIDM00121,KIN001-266,1
8061,SIDM00997,KIN001-266,1
8062,SIDM00403,KIN001-266,1
8063,SIDM00406,KIN001-266,1
8064,SIDM00272,KIN001-266,1
8065,SIDM00982,KIN001-266,1
8066,SIDM00886,KIN001-266,1
8067,SIDM00641,KIN001-266,1
8068,SIDM00477,KIN001-266,1
8069,SIDM00146,KIN001-266,1
