id,cell_lines,drug,label
3713,SIDM00789,Trichostatin A,0
3714,SIDM01047,Trichostatin A,0
3715,SIDM01042,Trichostatin A,0
3716,SIDM01013,Trichostatin A,0
3717,SIDM00401,Trichostatin A,0
3718,SIDM01018,Trichostatin A,0
3719,SIDM00933,Trichostatin A,0
3720,SIDM01042,Panobinostat,0
3721,SIDM01013,Panobinostat,0
3722,SIDM01026,Panobinostat,0
3723,SIDM00401,Panobinostat,0
3724,SIDM00933,Panobinostat,0
3725,SIDM00982,ARRY-520,0
3726,SIDM00874,ARRY-520,0
3727,SIDM01042,ARRY-520,0
3728,SIDM01013,ARRY-520,0
3729,SIDM00390,ARRY-520,0
3730,SIDM00832,ARRY-520,0
3731,SIDM00454,ARRY-520,0
3732,SIDM00442,ARRY-520,0
3733,SIDM01002,ARRY-520,0
3734,SIDM01062,ARRY-520,0
3735,SIDM01111,AGI-6780,0
3736,SIDM00807,AGI-6780,0
3737,SIDM01085,AGI-6780,0
3738,SIDM00982,AGI-6780,0
3739,SIDM00512,AGI-6780,0
3740,SIDM01131,AGI-6780,0
3741,SIDM01179,AGI-6780,0
3742,SIDM00877,AGI-6780,0
3743,SIDM00874,AGI-6780,0
3744,SIDM00990,AGI-6780,0
3745,SIDM00986,AGI-6780,0
3746,SIDM00961,AGI-6780,0
3747,SIDM00939,AGI-6780,0
3748,SIDM00942,AGI-6780,0
3749,SIDM00953,AGI-6780,0
3750,SIDM00951,AGI-6780,0
3751,SIDM00632,AGI-6780,0
3752,SIDM01032,AGI-6780,0
3753,SIDM01028,AGI-6780,0
3754,SIDM01025,AGI-6780,0
3755,SIDM01024,AGI-6780,0
3756,SIDM00345,AGI-6780,0
3757,SIDM00339,AGI-6780,0
3758,SIDM00927,AGI-6780,0
3759,SIDM00391,AGI-6780,0
3760,SIDM00417,AGI-6780,0
3761,SIDM01009,AGI-6780,0
3762,SIDM00934,AGI-6780,0
3763,SIDM00088,AGI-6780,0
3764,SIDM00120,AGI-6780,0
3765,SIDM00783,AGI-6780,0
3766,SIDM00789,AGI-6780,0
3767,SIDM00829,AGI-6780,0
3768,SIDM00136,AGI-6780,0
3769,SIDM00791,AGI-6780,0
3770,SIDM00097,AGI-6780,0
3771,SIDM00148,AGI-6780,0
3772,SIDM00124,AGI-6780,0
3773,SIDM00903,AGI-6780,0
3774,SIDM00121,AGI-6780,0
3775,SIDM00145,AGI-6780,0
3776,SIDM00146,AGI-6780,0
3777,SIDM00941,AGI-6780,0
3778,SIDM00087,AGI-6780,0
3779,SIDM00987,AGI-6780,0
3780,SIDM00900,AGI-6780,0
3781,SIDM00997,AGI-6780,0
3782,SIDM00983,AGI-6780,0
3783,SIDM00999,AGI-6780,0
3784,SIDM00954,AGI-6780,0
3785,SIDM00284,AGI-6780,0
3786,SIDM00940,AGI-6780,0
3787,SIDM00930,AGI-6780,0
3788,SIDM00931,AGI-6780,0
3789,SIDM00886,AGI-6780,0
3790,SIDM00867,AGI-6780,0
3791,SIDM00949,AGI-6780,0
3792,SIDM00948,AGI-6780,0
3793,SIDM00947,AGI-6780,0
3794,SIDM00981,AGI-6780,0
3795,SIDM01001,AGI-6780,0
3796,SIDM01056,AGI-6780,0
3797,SIDM01051,AGI-6780,0
3798,SIDM01049,AGI-6780,0
3799,SIDM01047,AGI-6780,0
3800,SIDM01042,AGI-6780,0
3801,SIDM00860,AGI-6780,0
3802,SIDM01055,AGI-6780,0
3803,SIDM01057,AGI-6780,0
3804,SIDM00227,AGI-6780,0
3805,SIDM01043,AGI-6780,0
3806,SIDM01073,AGI-6780,0
3807,SIDM00594,AGI-6780,0
3808,SIDM00671,AGI-6780,0
3809,SIDM00661,AGI-6780,0
3810,SIDM00828,AGI-6780,0
3811,SIDM01060,AGI-6780,0
3812,SIDM01059,AGI-6780,0
3813,SIDM01218,AGI-6780,0
3814,SIDM01013,AGI-6780,0
3815,SIDM01012,AGI-6780,0
3816,SIDM00785,AGI-6780,0
3817,SIDM01019,AGI-6780,0
3818,SIDM01020,AGI-6780,0
3819,SIDM00308,AGI-6780,0
3820,SIDM01033,AGI-6780,0
3821,SIDM01031,AGI-6780,0
3822,SIDM01030,AGI-6780,0
3823,SIDM01029,AGI-6780,0
3824,SIDM01027,AGI-6780,0
3825,SIDM01026,AGI-6780,0
3826,SIDM00327,AGI-6780,0
3827,SIDM00329,AGI-6780,0
3828,SIDM00346,AGI-6780,0
3829,SIDM00340,AGI-6780,0
3830,SIDM00272,AGI-6780,0
3831,SIDM00628,AGI-6780,0
3832,SIDM00337,AGI-6780,0
3833,SIDM00336,AGI-6780,0
3834,SIDM00526,AGI-6780,0
3835,SIDM00335,AGI-6780,0
3836,SIDM00334,AGI-6780,0
3837,SIDM00386,AGI-6780,0
3838,SIDM00387,AGI-6780,0
3839,SIDM00388,AGI-6780,0
3840,SIDM00441,AGI-6780,0
3841,SIDM00438,AGI-6780,0
3842,SIDM00431,AGI-6780,0
3843,SIDM01023,AGI-6780,0
3844,SIDM00657,AGI-6780,0
3845,SIDM00429,AGI-6780,0
3846,SIDM00580,AGI-6780,0
3847,SIDM00457,AGI-6780,0
3848,SIDM00463,AGI-6780,0
3849,SIDM00451,AGI-6780,0
3850,SIDM00403,AGI-6780,0
3851,SIDM01086,AGI-6780,0
3852,SIDM00402,AGI-6780,0
3853,SIDM00401,AGI-6780,0
3854,SIDM00396,AGI-6780,0
3855,SIDM01110,AGI-6780,0
3856,SIDM00380,AGI-6780,0
3857,SIDM01107,AGI-6780,0
3858,SIDM00392,AGI-6780,0
3859,SIDM01103,AGI-6780,0
3860,SIDM00390,AGI-6780,0
3861,SIDM01154,AGI-6780,0
3862,SIDM00420,AGI-6780,0
3863,SIDM00832,AGI-6780,0
3864,SIDM01172,AGI-6780,0
3865,SIDM01191,AGI-6780,0
3866,SIDM00424,AGI-6780,0
3867,SIDM00412,AGI-6780,0
3868,SIDM00411,AGI-6780,0
3869,SIDM01018,AGI-6780,0
3870,SIDM00479,AGI-6780,0
3871,SIDM00477,AGI-6780,0
3872,SIDM01248,AGI-6780,0
3873,SIDM00957,AGI-6780,0
3874,SIDM00343,AGI-6780,0
3875,SIDM00988,AGI-6780,0
3876,SIDM01082,AGI-6780,0
3877,SIDM00907,AGI-6780,0
3878,SIDM00287,AGI-6780,0
3879,SIDM00985,AGI-6780,0
3880,SIDM00962,AGI-6780,0
3881,SIDM00798,AGI-6780,0
3882,SIDM00810,AGI-6780,0
3883,SIDM00928,AGI-6780,0
3884,SIDM01087,AGI-6780,0
3885,SIDM00943,AGI-6780,0
3886,SIDM00937,AGI-6780,0
3887,SIDM00896,AGI-6780,0
3888,SIDM00980,AGI-6780,0
3889,SIDM00995,AGI-6780,0
3890,SIDM00989,AGI-6780,0
3891,SIDM00933,AGI-6780,0
3892,SIDM00285,AGI-6780,0
3893,SIDM00446,AGI-6780,0
3894,SIDM00332,AGI-6780,0
3895,SIDM00932,AGI-6780,0
3896,SIDM01052,AGI-6780,0
3897,SIDM00499,AGI-6780,0
3898,SIDM00996,AGI-6780,0
3899,SIDM00964,AGI-6780,0
3900,SIDM00938,AGI-6780,0
3901,SIDM00935,AGI-6780,0
3902,SIDM01064,AGI-6780,0
3903,SIDM00312,AGI-6780,0
3904,SIDM00247,AGI-6780,0
3905,SIDM00410,AGI-6780,0
3906,SIDM00963,AGI-6780,0
3907,SIDM00344,AGI-6780,0
3908,SIDM00330,AGI-6780,0
3909,SIDM00454,AGI-6780,0
3910,SIDM01045,AGI-6780,0
3911,SIDM01040,AGI-6780,0
3912,SIDM01072,AGI-6780,0
3913,SIDM01069,AGI-6780,0
3914,SIDM01067,AGI-6780,0
3915,SIDM01066,AGI-6780,0
3916,SIDM00333,AGI-6780,0
3917,SIDM00442,AGI-6780,0
3918,SIDM00453,AGI-6780,0
3919,SIDM00426,AGI-6780,0
3920,SIDM00394,AGI-6780,0
3921,SIDM00419,AGI-6780,0
3922,SIDM01176,AGI-6780,0
3923,SIDM00462,AGI-6780,0
3924,SIDM00936,AGI-6780,0
3925,SIDM00929,AGI-6780,0
3926,SIDM00944,AGI-6780,0
3927,SIDM00950,AGI-6780,0
3928,SIDM01002,AGI-6780,0
3929,SIDM01068,AGI-6780,0
3930,SIDM01062,AGI-6780,0
3931,SIDM00994,AGI-6780,0
3932,SIDM00993,AGI-6780,0
3933,SIDM00946,AGI-6780,0
3934,SIDM01048,AGI-6780,0
3935,SIDM00341,AGI-6780,0
3936,SIDM00455,AGI-6780,0
3937,SIDM01071,AGI-6780,0
3938,SIDM01036,AGI-6780,0
3939,SIDM01015,AGI-6780,0
3940,SIDM01004,AGI-6780,0
3941,SIDM01034,AGI-6780,0
3942,SIDM00437,AGI-6780,0
3943,SIDM00443,AGI-6780,0
3944,SIDM00461,AGI-6780,0
3945,SIDM00460,AGI-6780,0
3946,SIDM00450,AGI-6780,0
3947,SIDM00448,AGI-6780,0
3948,SIDM00415,AGI-6780,0
3949,SIDM00404,AGI-6780,0
3950,SIDM00406,AGI-6780,0
3951,SIDM00423,AGI-6780,0
3952,SIDM00422,AGI-6780,0
3953,SIDM00421,AGI-6780,0
3954,SIDM00416,AGI-6780,0
3955,SIDM00413,AGI-6780,0
3956,SIDM00483,AGI-6780,0
3957,SIDM01111,LGK974,0
3958,SIDM00807,LGK974,0
3959,SIDM01085,LGK974,0
3960,SIDM00982,LGK974,0
3961,SIDM00512,LGK974,0
3962,SIDM01131,LGK974,0
3963,SIDM01179,LGK974,0
3964,SIDM00990,LGK974,0
3965,SIDM00961,LGK974,0
3966,SIDM00939,LGK974,0
3967,SIDM00953,LGK974,0
3968,SIDM00951,LGK974,0
3969,SIDM00632,LGK974,0
3970,SIDM01025,LGK974,0
3971,SIDM00345,LGK974,0
3972,SIDM00927,LGK974,0
3973,SIDM00391,LGK974,0
3974,SIDM00417,LGK974,0
3975,SIDM00934,LGK974,0
3976,SIDM00088,LGK974,0
3977,SIDM00120,LGK974,0
3978,SIDM00789,LGK974,0
3979,SIDM00097,LGK974,0
3980,SIDM00124,LGK974,0
3981,SIDM00903,LGK974,0
3982,SIDM00941,LGK974,0
3983,SIDM00087,LGK974,0
3984,SIDM00900,LGK974,0
3985,SIDM00997,LGK974,0
3986,SIDM00983,LGK974,0
3987,SIDM00284,LGK974,0
3988,SIDM00930,LGK974,0
3989,SIDM00867,LGK974,0
3990,SIDM00948,LGK974,0
3991,SIDM00947,LGK974,0
3992,SIDM00981,LGK974,0
3993,SIDM01056,LGK974,0
3994,SIDM01051,LGK974,0
3995,SIDM01049,LGK974,0
3996,SIDM01047,LGK974,0
3997,SIDM00860,LGK974,0
3998,SIDM00227,LGK974,0
3999,SIDM00594,LGK974,0
4000,SIDM00671,LGK974,0
4001,SIDM00661,LGK974,0
4002,SIDM01013,LGK974,0
4003,SIDM01012,LGK974,0
4004,SIDM01033,LGK974,0
4005,SIDM00327,LGK974,0
4006,SIDM00340,LGK974,0
4007,SIDM00335,LGK974,0
4008,SIDM00386,LGK974,0
4009,SIDM00388,LGK974,0
4010,SIDM00438,LGK974,0
4011,SIDM00433,LGK974,0
4012,SIDM00402,LGK974,0
4013,SIDM00401,LGK974,0
4014,SIDM01107,LGK974,0
4015,SIDM00392,LGK974,0
4016,SIDM01103,LGK974,0
4017,SIDM00420,LGK974,0
4018,SIDM00832,LGK974,0
4019,SIDM00412,LGK974,0
4020,SIDM00411,LGK974,0
4021,SIDM00479,LGK974,0
4022,SIDM00477,LGK974,0
4023,SIDM00957,LGK974,0
4024,SIDM00343,LGK974,0
4025,SIDM00988,LGK974,0
4026,SIDM01082,LGK974,0
4027,SIDM00928,LGK974,0
4028,SIDM01089,LGK974,0
4029,SIDM00943,LGK974,0
4030,SIDM00895,LGK974,0
4031,SIDM00980,LGK974,0
4032,SIDM00995,LGK974,0
4033,SIDM00285,LGK974,0
4034,SIDM00446,LGK974,0
4035,SIDM00332,LGK974,0
4036,SIDM01052,LGK974,0
4037,SIDM00499,LGK974,0
4038,SIDM00996,LGK974,0
4039,SIDM00935,LGK974,0
4040,SIDM01064,LGK974,0
4041,SIDM00247,LGK974,0
4042,SIDM00289,LGK974,0
4043,SIDM00330,LGK974,0
4044,SIDM00454,LGK974,0
4045,SIDM01045,LGK974,0
4046,SIDM01040,LGK974,0
4047,SIDM01072,LGK974,0
4048,SIDM01069,LGK974,0
4049,SIDM01067,LGK974,0
4050,SIDM00453,LGK974,0
4051,SIDM00936,LGK974,0
4052,SIDM00929,LGK974,0
4053,SIDM00944,LGK974,0
4054,SIDM01002,LGK974,0
4055,SIDM01068,LGK974,0
4056,SIDM00994,LGK974,0
4057,SIDM00993,LGK974,0
4058,SIDM01048,LGK974,0
4059,SIDM00341,LGK974,0
4060,SIDM01058,LGK974,0
4061,SIDM01071,LGK974,0
4062,SIDM00338,LGK974,0
4063,SIDM00434,LGK974,0
4064,SIDM00460,LGK974,0
4065,SIDM00415,LGK974,0
4066,SIDM00422,LGK974,0
4067,SIDM00416,LGK974,0
4068,SIDM00413,LGK974,0
4069,SIDM01085,Wnt-C59,0
4070,SIDM00512,Wnt-C59,0
4071,SIDM00706,Wnt-C59,0
4072,SIDM01131,Wnt-C59,0
4073,SIDM01179,Wnt-C59,0
4074,SIDM00990,Wnt-C59,0
4075,SIDM00986,Wnt-C59,0
4076,SIDM00961,Wnt-C59,0
4077,SIDM00942,Wnt-C59,0
4078,SIDM00953,Wnt-C59,0
4079,SIDM00632,Wnt-C59,0
4080,SIDM01032,Wnt-C59,0
4081,SIDM00345,Wnt-C59,0
4082,SIDM00927,Wnt-C59,0
4083,SIDM00391,Wnt-C59,0
4084,SIDM00417,Wnt-C59,0
4085,SIDM00934,Wnt-C59,0
4086,SIDM00088,Wnt-C59,0
4087,SIDM00789,Wnt-C59,0
4088,SIDM00097,Wnt-C59,0
4089,SIDM00124,Wnt-C59,0
4090,SIDM00903,Wnt-C59,0
4091,SIDM00941,Wnt-C59,0
4092,SIDM00987,Wnt-C59,0
4093,SIDM00900,Wnt-C59,0
4094,SIDM00997,Wnt-C59,0
4095,SIDM00983,Wnt-C59,0
4096,SIDM00999,Wnt-C59,0
4097,SIDM00284,Wnt-C59,0
4098,SIDM00930,Wnt-C59,0
4099,SIDM00886,Wnt-C59,0
4100,SIDM00948,Wnt-C59,0
4101,SIDM00947,Wnt-C59,0
4102,SIDM00981,Wnt-C59,0
4103,SIDM01049,Wnt-C59,0
4104,SIDM00227,Wnt-C59,0
4105,SIDM00671,Wnt-C59,0
4106,SIDM00661,Wnt-C59,0
4107,SIDM01013,Wnt-C59,0
4108,SIDM01019,Wnt-C59,0
4109,SIDM01033,Wnt-C59,0
4110,SIDM00327,Wnt-C59,0
4111,SIDM00329,Wnt-C59,0
4112,SIDM00340,Wnt-C59,0
4113,SIDM00335,Wnt-C59,0
4114,SIDM00388,Wnt-C59,0
4115,SIDM00438,Wnt-C59,0
4116,SIDM00433,Wnt-C59,0
4117,SIDM01023,Wnt-C59,0
4118,SIDM00401,Wnt-C59,0
4119,SIDM00380,Wnt-C59,0
4120,SIDM01107,Wnt-C59,0
4121,SIDM00392,Wnt-C59,0
4122,SIDM01103,Wnt-C59,0
4123,SIDM00420,Wnt-C59,0
4124,SIDM00832,Wnt-C59,0
4125,SIDM00412,Wnt-C59,0
4126,SIDM00411,Wnt-C59,0
4127,SIDM01018,Wnt-C59,0
4128,SIDM00479,Wnt-C59,0
4129,SIDM00477,Wnt-C59,0
4130,SIDM01248,Wnt-C59,0
4131,SIDM00957,Wnt-C59,0
4132,SIDM00343,Wnt-C59,0
4133,SIDM00988,Wnt-C59,0
4134,SIDM01082,Wnt-C59,0
4135,SIDM00810,Wnt-C59,0
4136,SIDM00928,Wnt-C59,0
4137,SIDM00895,Wnt-C59,0
4138,SIDM00980,Wnt-C59,0
4139,SIDM00285,Wnt-C59,0
4140,SIDM00332,Wnt-C59,0
4141,SIDM01052,Wnt-C59,0
4142,SIDM00996,Wnt-C59,0
4143,SIDM00935,Wnt-C59,0
4144,SIDM01064,Wnt-C59,0
4145,SIDM00312,Wnt-C59,0
4146,SIDM00247,Wnt-C59,0
4147,SIDM00410,Wnt-C59,0
4148,SIDM00344,Wnt-C59,0
4149,SIDM00330,Wnt-C59,0
4150,SIDM00454,Wnt-C59,0
4151,SIDM01045,Wnt-C59,0
4152,SIDM01040,Wnt-C59,0
4153,SIDM01072,Wnt-C59,0
4154,SIDM01069,Wnt-C59,0
4155,SIDM01067,Wnt-C59,0
4156,SIDM01066,Wnt-C59,0
4157,SIDM00453,Wnt-C59,0
4158,SIDM00419,Wnt-C59,0
4159,SIDM01176,Wnt-C59,0
4160,SIDM00936,Wnt-C59,0
4161,SIDM00944,Wnt-C59,0
4162,SIDM01048,Wnt-C59,0
4163,SIDM00341,Wnt-C59,0
4164,SIDM01058,Wnt-C59,0
4165,SIDM00434,Wnt-C59,0
4166,SIDM00449,Wnt-C59,0
4167,SIDM00415,Wnt-C59,0
4168,SIDM00416,Wnt-C59,0
4169,SIDM00413,Wnt-C59,0
4170,SIDM00632,Cytarabine,0
4171,SIDM00391,Cytarabine,0
4172,SIDM00120,Cytarabine,0
4173,SIDM00954,Cytarabine,0
4174,SIDM01049,Cytarabine,0
4175,SIDM01057,Cytarabine,0
4176,SIDM01013,Cytarabine,0
4177,SIDM01031,Cytarabine,0
4178,SIDM00340,Cytarabine,0
4179,SIDM00335,Cytarabine,0
4180,SIDM01172,Cytarabine,0
4181,SIDM01018,Cytarabine,0
4182,SIDM00286,Cytarabine,0
4183,SIDM00343,Cytarabine,0
4184,SIDM00907,Cytarabine,0
4185,SIDM00896,Cytarabine,0
4186,SIDM00963,Cytarabine,0
4187,SIDM01045,Cytarabine,0
4188,SIDM01002,Cytarabine,0
4189,SIDM00338,Cytarabine,0
4190,SIDM00448,Cytarabine,0
4191,SIDM00415,Cytarabine,0
4192,SIDM00422,Cytarabine,0
4193,SIDM01179,Methotrexate,0
4194,SIDM00874,Methotrexate,0
4195,SIDM00990,Methotrexate,0
4196,SIDM00939,Methotrexate,0
4197,SIDM01025,Methotrexate,0
4198,SIDM01024,Methotrexate,0
4199,SIDM00339,Methotrexate,0
4200,SIDM00934,Methotrexate,0
4201,SIDM00088,Methotrexate,0
4202,SIDM00791,Methotrexate,0
4203,SIDM00097,Methotrexate,0
4204,SIDM00148,Methotrexate,0
4205,SIDM00124,Methotrexate,0
4206,SIDM00903,Methotrexate,0
4207,SIDM00146,Methotrexate,0
4208,SIDM00987,Methotrexate,0
4209,SIDM00983,Methotrexate,0
4210,SIDM00999,Methotrexate,0
4211,SIDM00954,Methotrexate,0
4212,SIDM00284,Methotrexate,0
4213,SIDM00940,Methotrexate,0
4214,SIDM00947,Methotrexate,0
4215,SIDM01056,Methotrexate,0
4216,SIDM00860,Methotrexate,0
4217,SIDM01057,Methotrexate,0
4218,SIDM00828,Methotrexate,0
4219,SIDM01059,Methotrexate,0
4220,SIDM00628,Methotrexate,0
4221,SIDM00336,Methotrexate,0
4222,SIDM00335,Methotrexate,0
4223,SIDM00334,Methotrexate,0
4224,SIDM00401,Methotrexate,0
4225,SIDM01103,Methotrexate,0
4226,SIDM00420,Methotrexate,0
4227,SIDM00832,Methotrexate,0
4228,SIDM00957,Methotrexate,0
4229,SIDM00343,Methotrexate,0
4230,SIDM00988,Methotrexate,0
4231,SIDM01082,Methotrexate,0
4232,SIDM00810,Methotrexate,0
4233,SIDM00928,Methotrexate,0
4234,SIDM00943,Methotrexate,0
4235,SIDM00989,Methotrexate,0
4236,SIDM00332,Methotrexate,0
4237,SIDM01052,Methotrexate,0
4238,SIDM00996,Methotrexate,0
4239,SIDM00935,Methotrexate,0
4240,SIDM00963,Methotrexate,0
4241,SIDM00454,Methotrexate,0
4242,SIDM01040,Methotrexate,0
4243,SIDM01072,Methotrexate,0
4244,SIDM01066,Methotrexate,0
4245,SIDM00333,Methotrexate,0
4246,SIDM00453,Methotrexate,0
4247,SIDM00936,Methotrexate,0
4248,SIDM00929,Methotrexate,0
4249,SIDM01048,Methotrexate,0
4250,SIDM00341,Methotrexate,0
4251,SIDM00455,Methotrexate,0
4252,SIDM00338,Methotrexate,0
4253,SIDM00415,Methotrexate,0
4254,SIDM00483,Methotrexate,0
4255,SIDM01111,Gefitinib,0
4256,SIDM01085,Gefitinib,0
4257,SIDM00982,Gefitinib,0
4258,SIDM00512,Gefitinib,0
4259,SIDM00706,Gefitinib,0
4260,SIDM01179,Gefitinib,0
4261,SIDM00866,Gefitinib,0
4262,SIDM00874,Gefitinib,0
4263,SIDM00990,Gefitinib,0
4264,SIDM00961,Gefitinib,0
4265,SIDM00632,Gefitinib,0
4266,SIDM01028,Gefitinib,0
4267,SIDM01025,Gefitinib,0
4268,SIDM01024,Gefitinib,0
4269,SIDM00345,Gefitinib,0
4270,SIDM00339,Gefitinib,0
4271,SIDM00927,Gefitinib,0
4272,SIDM00391,Gefitinib,0
4273,SIDM00417,Gefitinib,0
4274,SIDM01009,Gefitinib,0
4275,SIDM00395,Gefitinib,0
4276,SIDM00934,Gefitinib,0
4277,SIDM00783,Gefitinib,0
4278,SIDM00789,Gefitinib,0
4279,SIDM00829,Gefitinib,0
4280,SIDM00136,Gefitinib,0
4281,SIDM00791,Gefitinib,0
4282,SIDM00097,Gefitinib,0
4283,SIDM00148,Gefitinib,0
4284,SIDM00124,Gefitinib,0
4285,SIDM00903,Gefitinib,0
4286,SIDM00145,Gefitinib,0
4287,SIDM00146,Gefitinib,0
4288,SIDM00941,Gefitinib,0
4289,SIDM00987,Gefitinib,0
4290,SIDM00900,Gefitinib,0
4291,SIDM00997,Gefitinib,0
4292,SIDM00952,Gefitinib,0
4293,SIDM00954,Gefitinib,0
4294,SIDM00515,Gefitinib,0
4295,SIDM00284,Gefitinib,0
4296,SIDM00940,Gefitinib,0
4297,SIDM00867,Gefitinib,0
4298,SIDM00948,Gefitinib,0
4299,SIDM00947,Gefitinib,0
4300,SIDM01056,Gefitinib,0
4301,SIDM01049,Gefitinib,0
4302,SIDM01042,Gefitinib,0
4303,SIDM01057,Gefitinib,0
4304,SIDM00227,Gefitinib,0
4305,SIDM01043,Gefitinib,0
4306,SIDM01073,Gefitinib,0
4307,SIDM00661,Gefitinib,0
4308,SIDM01060,Gefitinib,0
4309,SIDM01059,Gefitinib,0
4310,SIDM01218,Gefitinib,0
4311,SIDM01020,Gefitinib,0
4312,SIDM01031,Gefitinib,0
4313,SIDM00327,Gefitinib,0
4314,SIDM00340,Gefitinib,0
4315,SIDM00272,Gefitinib,0
4316,SIDM00337,Gefitinib,0
4317,SIDM00336,Gefitinib,0
4318,SIDM00335,Gefitinib,0
4319,SIDM00334,Gefitinib,0
4320,SIDM00386,Gefitinib,0
4321,SIDM00387,Gefitinib,0
4322,SIDM00438,Gefitinib,0
4323,SIDM00431,Gefitinib,0
4324,SIDM00429,Gefitinib,0
4325,SIDM00641,Gefitinib,0
4326,SIDM00403,Gefitinib,0
4327,SIDM00401,Gefitinib,0
4328,SIDM01110,Gefitinib,0
4329,SIDM01103,Gefitinib,0
4330,SIDM00420,Gefitinib,0
4331,SIDM00832,Gefitinib,0
4332,SIDM01172,Gefitinib,0
4333,SIDM01191,Gefitinib,0
4334,SIDM00412,Gefitinib,0
4335,SIDM00411,Gefitinib,0
4336,SIDM01018,Gefitinib,0
4337,SIDM00479,Gefitinib,0
4338,SIDM00477,Gefitinib,0
4339,SIDM00286,Gefitinib,0
4340,SIDM01248,Gefitinib,0
4341,SIDM00343,Gefitinib,0
4342,SIDM00988,Gefitinib,0
4343,SIDM00907,Gefitinib,0
4344,SIDM00985,Gefitinib,0
4345,SIDM00798,Gefitinib,0
4346,SIDM00810,Gefitinib,0
4347,SIDM00928,Gefitinib,0
4348,SIDM01089,Gefitinib,0
4349,SIDM01087,Gefitinib,0
4350,SIDM00943,Gefitinib,0
4351,SIDM00896,Gefitinib,0
4352,SIDM00980,Gefitinib,0
4353,SIDM00933,Gefitinib,0
4354,SIDM00446,Gefitinib,0
4355,SIDM00332,Gefitinib,0
4356,SIDM00958,Gefitinib,0
4357,SIDM01052,Gefitinib,0
4358,SIDM00499,Gefitinib,0
4359,SIDM00996,Gefitinib,0
4360,SIDM01064,Gefitinib,0
4361,SIDM00247,Gefitinib,0
4362,SIDM00344,Gefitinib,0
4363,SIDM00330,Gefitinib,0
4364,SIDM00454,Gefitinib,0
4365,SIDM01045,Gefitinib,0
4366,SIDM01040,Gefitinib,0
4367,SIDM01072,Gefitinib,0
4368,SIDM01070,Gefitinib,0
4369,SIDM01066,Gefitinib,0
4370,SIDM00453,Gefitinib,0
4371,SIDM00426,Gefitinib,0
4372,SIDM00394,Gefitinib,0
4373,SIDM00419,Gefitinib,0
4374,SIDM00462,Gefitinib,0
4375,SIDM00929,Gefitinib,0
4376,SIDM00944,Gefitinib,0
4377,SIDM00950,Gefitinib,0
4378,SIDM01002,Gefitinib,0
4379,SIDM01068,Gefitinib,0
4380,SIDM00994,Gefitinib,0
4381,SIDM00993,Gefitinib,0
4382,SIDM00946,Gefitinib,0
4383,SIDM01048,Gefitinib,0
4384,SIDM00455,Gefitinib,0
4385,SIDM01058,Gefitinib,0
4386,SIDM00428,Gefitinib,0
4387,SIDM01038,Gefitinib,0
4388,SIDM01036,Gefitinib,0
4389,SIDM01004,Gefitinib,0
4390,SIDM01034,Gefitinib,0
4391,SIDM00313,Gefitinib,0
4392,SIDM00338,Gefitinib,0
4393,SIDM00437,Gefitinib,0
4394,SIDM00434,Gefitinib,0
4395,SIDM00443,Gefitinib,0
4396,SIDM00461,Gefitinib,0
4397,SIDM00460,Gefitinib,0
4398,SIDM00458,Gefitinib,0
4399,SIDM00450,Gefitinib,0
4400,SIDM00449,Gefitinib,0
4401,SIDM00448,Gefitinib,0
4402,SIDM00415,Gefitinib,0
4403,SIDM00404,Gefitinib,0
4404,SIDM00406,Gefitinib,0
4405,SIDM00407,Gefitinib,0
4406,SIDM00422,Gefitinib,0
4407,SIDM00421,Gefitinib,0
4408,SIDM00416,Gefitinib,0
4409,SIDM00413,Gefitinib,0
4410,SIDM01085,Navitoclax,0
4411,SIDM00982,Navitoclax,0
4412,SIDM00939,Navitoclax,0
4413,SIDM01032,Navitoclax,0
4414,SIDM01025,Navitoclax,0
4415,SIDM00345,Navitoclax,0
4416,SIDM00417,Navitoclax,0
4417,SIDM00395,Navitoclax,0
4418,SIDM00088,Navitoclax,0
4419,SIDM00783,Navitoclax,0
4420,SIDM00789,Navitoclax,0
4421,SIDM00136,Navitoclax,0
4422,SIDM00791,Navitoclax,0
4423,SIDM00097,Navitoclax,0
4424,SIDM00148,Navitoclax,0
4425,SIDM00124,Navitoclax,0
4426,SIDM00903,Navitoclax,0
4427,SIDM00146,Navitoclax,0
4428,SIDM00941,Navitoclax,0
4429,SIDM00997,Navitoclax,0
4430,SIDM00983,Navitoclax,0
4431,SIDM00952,Navitoclax,0
4432,SIDM00515,Navitoclax,0
4433,SIDM00284,Navitoclax,0
4434,SIDM00930,Navitoclax,0
4435,SIDM00948,Navitoclax,0
4436,SIDM00947,Navitoclax,0
4437,SIDM01051,Navitoclax,0
4438,SIDM00860,Navitoclax,0
4439,SIDM00227,Navitoclax,0
4440,SIDM01073,Navitoclax,0
4441,SIDM00661,Navitoclax,0
4442,SIDM01059,Navitoclax,0
4443,SIDM01218,Navitoclax,0
4444,SIDM01013,Navitoclax,0
4445,SIDM01033,Navitoclax,0
4446,SIDM01031,Navitoclax,0
4447,SIDM01030,Navitoclax,0
4448,SIDM01029,Navitoclax,0
4449,SIDM01027,Navitoclax,0
4450,SIDM01026,Navitoclax,0
4451,SIDM00272,Navitoclax,0
4452,SIDM00336,Navitoclax,0
4453,SIDM00334,Navitoclax,0
4454,SIDM00388,Navitoclax,0
